cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta,nif_valido,email_valido,telefono_valido
2371,Cabo & Asociados S.Coop.,True,Distribuidor Mediano,W29014547,Madrid,cabo.&.asociados.s.c@hotmail.com,+34 878 940 655,2024-10-29,Válido,Válido,Válido
2145,Agustín Del Ródenas,False,Consumidor Final,F28066449,Zaragoza,agustín.del.ródenas@empresa.es,+34947889362,2025-05-16,Válido,Válido,Válido
2031,Enrique Solera Moraleda S.Com.,True,Taller/Pequeña Empresa,N66358979,Murcia,enrique.solera.moral@outlook.es,+34 941 90 51 50,2021-05-30,Válido,Válido,Válido
1372,Pol Y Catalán S.A.,True,Distribuidor Mediano,W81770706,Sevilla,pol.y.catalán.s.a.gmail.com,+34873 886 291,2021-07-08,Válido,Revisar,Válido
1667,Piña Y Asociados S.A.,True,Distribuidor Mediano,D31881401,Valencia,piña.y.asociados.s.a@empresa.es,+34825 82 42 24,2024-11-30,Válido,Válido,Válido
1357,Instalaciones Dflz S.Com.,True,Taller/Pequeña Empresa,K97438349,Barcelona,instalaciones.dflz.s@empresa.es,+34841 31 49 13,2022-04-29,Válido,Válido,Válido
1967,Banca Privada Camino S.Coop.,True,Taller/Pequeña Empresa,C35212534,Castellón,banca.privada.camino@gmail.com,+34 918 89 53 69,2020-09-07,Válido,Válido,Válido
3831,Infraestructuras Girón S.Com.,True,Taller/Pequeña Empresa,J63582893,Zaragoza,infraestructuras.gir@empresa.es,+34878 548 695,2021-07-07,Válido,Válido,Válido
3783,Banco Ea S.Coop.,True,Taller/Pequeña Empresa,B19413975,Valencia,banco.ea.s.coop.@hotmail.com ,+34826 294 576,2025-12-21,Válido,Válido,Válido
2353,Adadia Y Zabala S.L.N.E,True,Taller/Pequeña Empresa,P62002811,Murcia,adadia.y.zabala.s.l.@outlook.es,+34 871 783 063,2024-01-09,Válido,Válido,Válido
2035,Finanzas Chaparro & Asociados S.L.,True,Taller/Pequeña Empresa,P76545378,Alicante,finanzas.chaparro.&.@empresa.es,+34 807142576,2021-06-13,Válido,Válido,Válido
1470,Instalaciones Integrales S.L.,True,Fabricante Grande,W61146483,Sevilla,instalaciones.integr@outlook.es,+34902 488 501,2024-06-10,Válido,Válido,Válido
4137,Hnos Font S.Com.,True,Taller/Pequeña Empresa,B10067616,Barcelona,hnos.font.s.com.gmail.com,,2020-11-21,Válido,Revisar,Revisar
2396,Losada Y Manso S.Coop.,True,Taller/Pequeña Empresa,V52345697,Alicante,losada.y.manso.s.coo@outlook.es,+34986 803 153,2023-09-11,Válido,Válido,Válido
4639,Mendoza Y Grande S.C.P Sl,True,Taller/Pequeña Empresa,N61215153,Alicante,mendoza.y.grande.s.c@hotmail.com,+34 887 72 28 20,2020-09-12,Válido,Válido,Válido
2549,Minería Saldaña S.L.N.E,True,Taller/Pequeña Empresa,W76627763,Murcia,minería.saldaña.s.l.@hotmail.com,+34 714726426,2020-12-07,Válido,Válido,Válido
2256,Fabiola Arnaiz Tur S.L.N.E,True,Distribuidor Mediano,C96172555,Sevilla,fabiola.arnaiz.tur.s@outlook.es,+34 981550476,2024-10-29,Válido,Válido,Válido
3094,Benavente Y Arcos S.Coop.,True,Taller/Pequeña Empresa,R59786086,Málaga,benavente.y.arcos.s.@hotmail.com,+34967978023,2024-03-03,Válido,Válido,Válido
2555,Doménech Y Beltran S.L.N.E,True,Distribuidor Mediano,R35039993,Alicante,doménech.y.beltran.s@outlook.es ,+34 926 08 01 96,2026-01-11,Válido,Válido,Válido
4131,Wilfredo Quero-Coll,False,Consumidor Final,C59349471,Zaragoza,wilfredo.quero-coll@outlook.es,+34 827 764 349,2025-07-01,Válido,Válido,Válido
2250,Banco Nuñez S.Coop.,True,Taller/Pequeña Empresa,L36814729,Madrid,banco.nuñez.s.coop.@hotmail.com,+34844958292,2026-02-12,Válido,Válido,Válido
2699,Banca Privada Mxe S.Coop.,True,Taller/Pequeña Empresa,Q14804924,Castellón,banca.privada.mxe.s.@hotmail.com,+34944 800 852,2023-10-09,Válido,Válido,Válido
2252,Hotel Nadal S.Coop.,True,Distribuidor Mediano,A19374071,Málaga,hotel.nadal.s.coop.@outlook.es,+34921 586 863,2023-10-25,Válido,Válido,Válido
4354,Madrid Y Rivero S.Coop.,True,Distribuidor Mediano,V47128306,Barcelona,madrid.y.rivero.s.co@empresa.es,+34 800506809,2023-08-18,Válido,Válido,Válido
4374,Encarnación Belmonte Manrique,False,Consumidor Final,A84544238,Málaga,encarnación.belmonte@empresa.es,+34 685 79 62 29,2022-07-10,Válido,Válido,Válido
1079,Cortes Y Benavides S.Coop.,True,Distribuidor Mediano,R68503492,Madrid,cortes.y.benavides.s@outlook.es,+34 884596158,2022-09-07,Válido,Válido,Válido
2172,Distribuciones Dbi S.L.,True,Taller/Pequeña Empresa,S81565416,Castellón,distribuciones.dbi.s@outlook.es,+34944 48 44 94,2021-02-13,Válido,Válido,Válido
1814,Filomena Múñiz Mayo,False,Consumidor Final,A55582551,Zaragoza,filomena.múñiz.mayo@hotmail.com,+34 828 108 255,2024-10-04,Válido,Válido,Válido
2852,Antonio Salamanca-Rebollo,False,Consumidor Final,V92425589,Castellón,antonio.salamanca-re@outlook.es,+34 971 84 94 77,2025-04-08,Válido,Válido,Válido
3220,Despacho Amores S.L.L.,True,Taller/Pequeña Empresa,B91521360,Málaga,despacho.amores.s.l.@gmail.com,+34 806 84 84 26,2025-03-12,Válido,Válido,Válido
3719,Vilanova Y Asociados S.Com.,True,Fabricante Grande,B637513,Bilbao,vilanova.y.asociados@hotmail.com,+34 926 65 41 80,2021-06-13,Revisar,Válido,Válido
4294,Rufino Bayón Vallés,False,Consumidor Final,M98172022,Murcia,rufino.bayón.vallés@gmail.com,+34 976795014,2022-08-29,Válido,Válido,Válido
3105,Grupo Rodriguez S.L.N.E,True,Taller/Pequeña Empresa,K28203817,Bilbao,grupo.rodriguez.s.l.@outlook.es,,2024-02-23,Válido,Válido,Revisar
1133,Transportes Bgdl S.C.P,True,Taller/Pequeña Empresa,R33776150,Madrid,transportes.bgdl.s.c@outlook.es,+34 695396218,2026-02-06,Válido,Válido,Válido
2140,Federico Del Cadenas,False,Consumidor Final,D52123474,Málaga,federico.del.cadenas@outlook.es,+34 824 65 97 26,2021-08-29,Válido,Válido,Válido
1933,Minería Del Mediterráneo S.Coop.,True,Taller/Pequeña Empresa,M81715863,Zaragoza,minería.del.mediterr@gmail.com,+34849259572,2022-02-05,Válido,Válido,Válido
1928,Construcción Ky S.L.L.,True,Taller/Pequeña Empresa,E26960874,Murcia,construcción.ky.s.l.hotmail.com,+34971601467,2026-02-23,Válido,Revisar,Válido
1823,Consultoría Avanzadas S.L.,True,Taller/Pequeña Empresa,G13984330,Castellón,consultoría.avanzada@hotmail.com,+34928 51 84 26,2025-08-30,Válido,Válido,Válido
2531,Fábrica Ramón S.A.,True,Taller/Pequeña Empresa,W54834214,Valencia,fábrica.ramón.s.a.@hotmail.com,+34 875 76 05 23,2020-09-30,Válido,Válido,Válido
2214,Eutimio Lillo Navas S.A.,True,Taller/Pequeña Empresa,D78043121,Murcia,eutimio.lillo.navas.@outlook.es ,+34980 62 48 43,2021-08-03,Válido,Válido,Válido
1504,Hermanos Blasco S.L.N.E,True,Taller/Pequeña Empresa,P84912498,Alicante,hermanos.blasco.s.l.@hotmail.com,+34 846766372,2021-09-16,Válido,Válido,Válido
4595,Comercializadora Jzy S.Coop. S.L.,True,Taller/Pequeña Empresa,E477888,Castellón,comercializadora.jzy@hotmail.com,+34 876862567,2025-06-16,Revisar,Válido,Válido
3395,Inversiones Castellanos & Asociados S.A.,True,Taller/Pequeña Empresa,B58520544,Castellón,inversiones.castella@outlook.es,+34883410238,2023-04-06,Válido,Válido,Válido
2996,Ovidio Múgica Belda,False,Consumidor Final,N53923567,Castellón,ovidio.múgica.belda@empresa.es,+34872 87 33 70,2021-08-03,Válido,Válido,Válido
3434,Maxi Vizcaíno-Izquierdo,False,Consumidor Final,A87748507,Madrid,maxi.vizcaíno-izquie@empresa.es,+34 960 18 04 03,2021-08-17,Válido,Válido,Válido
2958,Hnos Feliu S.L.N.E,True,Taller/Pequeña Empresa,G31259406,Bilbao,hnos.feliu.s.l.n.e@gmail.com,+34 858919827,2021-03-09,Válido,Válido,Válido
2384,Compañía Jxfo S.Coop.,True,Taller/Pequeña Empresa,N96542269,Málaga,compañía.jxfo.s.coop@outlook.es,+34 930 90 25 56,2024-05-12,Válido,Válido,Válido
1894,Soluciones Pqre S.L.,True,Taller/Pequeña Empresa,Q32555671,Murcia,soluciones.pqre.s.l.@outlook.es,+34 980906477,2025-05-18,Válido,Válido,Válido
1828,Talleres Del Mediterráneo S.A.,True,Taller/Pequeña Empresa,J17148298,Málaga,talleres.del.mediter@outlook.es,+34985 20 91 66,2020-08-13,Válido,Válido,Válido
4538,Instalaciones Urrutia Y Asociados S.A. S.L.,True,Taller/Pequeña Empresa,H89583788,Barcelona,instalaciones.urruti@outlook.es,+34 874934362,2022-11-05,Válido,Válido,Válido
3523,Supermercados Española S.C.P,True,Taller/Pequeña Empresa,P49535714,Málaga,supermercados.españo@gmail.com,+34 848 075 741,2026-03-21,Válido,Válido,Válido
2683,Elena Roldan Estrada,False,Consumidor Final,L78893211,Valencia,elena.roldan.estrada@outlook.es,+34 975711952,2023-10-09,Válido,Válido,Válido
4115,Maristela Palacios Doménech,False,Consumidor Final,N13135833,Madrid,maristela.palacios.d@outlook.es,+34985276774,2021-07-19,Válido,Válido,Válido
4095,Farmaceútica Benet S.L.N.E,True,Taller/Pequeña Empresa,H44777901,Castellón,farmaceútica.benet.s@empresa.es,+34902426735,2025-03-11,Válido,Válido,Válido
4039,Promociones Yidr S.L.,True,Taller/Pequeña Empresa,W43873665,Zaragoza,promociones.yidr.s.l@empresa.es,+34901 92 21 91,2024-03-12,Válido,Válido,Válido
1652,José Ojeda Quiroga S.L.,True,Taller/Pequeña Empresa,R25074747,Málaga,josé.ojeda.quiroga.s@empresa.es,+34 901 10 85 62,2023-06-28,Válido,Válido,Válido
1172,Logística Machado & Asociados S.L.N.E,True,Taller/Pequeña Empresa,P27318510,Bilbao,logística.machado.&.@gmail.com,+34 824938026,2025-07-27,Válido,Válido,Válido
1038,Bueno & Asociados S.L.,True,Taller/Pequeña Empresa,M47463522,Alicante,bueno.&.asociados.s.@hotmail.com,+34 877 32 00 37,2024-01-05,Válido,Válido,Válido
4469,Salgado Y Santamaria S.Coop.,True,Distribuidor Mediano,R203911,Valencia,salgado.y.santamaria@gmail.com,+34820 898 636,2024-10-15,Revisar,Válido,Válido
1713,Hermanos Luján S.L.L.,True,Taller/Pequeña Empresa,L65426729,Valencia,hermanos.luján.s.l.l@gmail.com,+34945 69 07 82,2025-06-22,Válido,Válido,Válido
1090,Alcalá Y Lamas S.Coop.,True,Distribuidor Mediano,A71327848,Madrid,alcalá.y.lamas.s.coo@outlook.es,+34973 549 651,2024-05-18,Válido,Válido,Válido
4581,Hermanos Jove S.Coop. Sl,True,Taller/Pequeña Empresa,Q89989755,Sevilla,hermanos.jove.s.coop@gmail.com,+34 806 06 03 98,2025-05-27,Válido,Válido,Válido
2205,Alimentación Pmc S.A.,True,Taller/Pequeña Empresa,K27815365,Barcelona,alimentación.pmc.s.a@outlook.es,+34920837379,2024-07-23,Válido,Válido,Válido
3923,Salvador Y Asociados S.C.P,True,Distribuidor Mediano,H55720290,Castellón,salvador.y.asociados@gmail.com,+34976893505,2024-05-05,Válido,Válido,Válido
3990,Farmaceútica Ke S.Com.,True,Distribuidor Mediano,H38712940,Valencia,farmaceútica.ke.s.co@outlook.es,+34873 235 393,2024-11-13,Válido,Válido,Válido
4127,Uriarte Y Olmedo S.Coop.,True,Distribuidor Mediano,S92519969,Murcia,uriarte.y.olmedo.s.c@empresa.es,+34978558509,2022-06-12,Válido,Válido,Válido
2827,Belén Boada-Ruiz,False,Consumidor Final,B46017965,Barcelona,belén.boada-ruiz@outlook.es,+34 901006983,2022-10-04,Válido,Válido,Válido
2155,Bilbao Y Asociados S.Coop.,True,Taller/Pequeña Empresa,A95160766,Barcelona,bilbao.y.asociados.s@empresa.es,+34 825 840 908,2020-11-02,Válido,Válido,Válido
2324,Natalia Cánovas Suárez,False,Consumidor Final,D95464025,Alicante,natalia.cánovas.suár@gmail.com,+34 973584466,2025-02-19,Válido,Válido,Válido
1216,Patiño Y Carbonell S.L.N.E,True,Taller/Pequeña Empresa,H16533225,Alicante,patiño.y.carbonell.s@outlook.es,+34 873 982 807,2025-12-02,Válido,Válido,Válido
1510,Familia Barberá S.L.N.E,True,Taller/Pequeña Empresa,J41271945,Valencia,familia.barberá.s.l.@gmail.com,+34 876 911 192,2022-08-29,Válido,Válido,Válido
2680,Ruy Medina Mendoza S.Coop.,True,Taller/Pequeña Empresa,U80327598,Málaga,ruy.medina.mendoza.s@gmail,+34 967649797,2025-10-22,Válido,Revisar,Válido
1499,Calisto Zurita Losa,False,Consumidor Final,G141974,Barcelona,calisto.zurita.losa@outlook.es,+34 975 81 89 13,2023-03-20,Revisar,Válido,Válido
3996,Mate & Asociados S.Coop.,True,Distribuidor Mediano,H93008473,Valencia,mate.&.asociados.s.c@outlook.es,+34 807 098 416,2024-12-06,Válido,Válido,Válido
2856,Banca Privada Pulido S.L.,True,Taller/Pequeña Empresa,V59794206,Bizkaia,banca.privada.pulido@empresa.es,+34 886411197,2024-12-12,Válido,Válido,Válido
2388,Hermenegildo Pina Casado,False,Consumidor Final,Q70708263,Sevilla,hermenegildo.pina.ca@outlook.es,+34 879624835,2022-08-16,Válido,Válido,Válido
2519,Cecilio Carreño Sanmiguel,False,Consumidor Final,E34014770,Bilbao,cecilio.carreño.sanm@empresa.es,+34926883978,2022-08-24,Válido,Válido,Válido
3386,Inversiones Del Levante S.L.L.,True,Taller/Pequeña Empresa,K64341068,Málaga,inversiones.del.leva@gmail.com,+34 822199899,2024-09-22,Válido,Válido,Válido
4297,Hnos Castell S.L.,True,Distribuidor Mediano,K82789000,Sevilla,hnos.castell.s.l.@outlook.es,,2024-10-14,Válido,Válido,Revisar
3076,Hnos Quintana S.A.,True,Distribuidor Mediano,D39281122,Valencia,hnos.quintana.s.a.@gmail.com,+34 875 15 18 17,2023-08-10,Válido,Válido,Válido
2540,Hnos Torralba S.A.,True,Taller/Pequeña Empresa,E72323676,Barcelona,hnos.torralba.s.a.@hotmail.com,+34 739942489,2021-12-08,Válido,Válido,Válido
2217,Manufacturas Mercader S.L.,True,Taller/Pequeña Empresa,H34775741,Murcia,manufacturas.mercade@outlook.es,+34 959192845,2024-08-30,Válido,Válido,Válido
3681,Adrián Sala-Acevedo,False,Consumidor Final,P91001384,Málaga,adrián.sala-acevedo@gmail.com,+34885 657 770,2026-03-19,Válido,Válido,Válido
4473,Banca Privada Arregui S.Coop.,True,Taller/Pequeña Empresa,D28781578,Sevilla,banca.privada.arregu@outlook.es,,2024-03-16,Válido,Válido,Revisar
2416,Servicios Rivero S.L.,True,Fabricante Grande,K43778330,Zaragoza,servicios.rivero.s.l@gmail.com,+34 941 489 971,2025-08-11,Válido,Válido,Válido
3217,Comercial Segarra & Asociados S.A.D,True,Taller/Pequeña Empresa,S84490910,Castellón,comercial.segarra.&.@gmail.com,+34 986 21 47 82,2024-12-12,Válido,Válido,Válido
4046,Donaire Y Gutiérrez S.C.P,True,Taller/Pequeña Empresa,P72067839,Bilbao,donaire.y.gutiérrez.@gmail.com,+34988402246,2021-07-01,Válido,Válido,Válido
2676,Hnos Nicolau S.L.,True,Distribuidor Mediano,F64732787,Barcelona,hnos.nicolau.s.l.,+34986 897 865,2021-11-11,Válido,Revisar,Válido
2197,Jose Ignacio Montalbán Diaz,False,Consumidor Final,W73190952,Castellón,jose.ignacio.montalb@outlook.es,+34806 34 47 65,2020-09-23,Válido,Válido,Válido
2542,Suministros Rosado Y Asociados S.Com.,True,Taller/Pequeña Empresa,D59711575,Zaragoza,suministros.rosado.y@empresa.es,+34921642045,2022-12-07,Válido,Válido,Válido
3539,Hotel Ferrándiz Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,A99525082,Alicante,hotel.ferrándiz.y.as@empresa.es,+34 945904539,2025-06-21,Válido,Válido,Válido
1953,Emelina De Zurita,False,Consumidor Final,J97274855,Sevilla,emelina.de.zurita@outlook.es,+34884 588 105,2025-09-03,Válido,Válido,Válido
3635,Instalaciones Muñoz & Asociados S.A.,True,Taller/Pequeña Empresa,C11726506,Zaragoza,instalaciones.muñoz.@gmail.com,+34 825764296,2025-04-09,Válido,Válido,Válido
1750,Familia Plaza S.L.N.E,True,Distribuidor Mediano,B625775,Murcia,familia.plaza.s.l.n.@gmail.com,+34847364587,2024-02-24,Revisar,Válido,Válido
3705,Lorena Tomé-Cal,False,Consumidor Final,V24781288,Madrid,lorena.tomé-cal@hotmail.com,,2024-08-17,Válido,Válido,Revisar
1234,Hermanos Lucas S.Coop.,True,Distribuidor Mediano,B20820219,Murcia,hermanos.lucas.s.coo@outlook.es,+34848544948,2026-03-01,Válido,Válido,Válido
1732,Franch Y Iborra S.Com.,True,Taller/Pequeña Empresa,V46613462,Sevilla,franch.y.iborra.s.co@gmail.com,+34879310600,2022-06-08,Válido,Válido,Válido
4629,Transportes Comas Y Asociados S.Coop. S.L.,True,Taller/Pequeña Empresa,K32269779,Barcelona,transportes.comas.y.@outlook.es,+34924 58 86 75,2025-07-01,Válido,Válido,Válido
2156,Bustos & Asociados S.A.,True,Distribuidor Mediano,F75029451,Málaga,bustos.&.asociados.s@hotmail.com,+34 986005640,2025-02-05,Válido,Válido,Válido
4114,Agudo & Asociados S.L.,True,Distribuidor Mediano,V66920243,Málaga,agudo.&.asociados.s.@empresa.es,+34 842 89 20 74,2024-05-27,Válido,Válido,Válido
3445,Suministros Gjn S.L.,True,Taller/Pequeña Empresa,B70951144,Castellón,suministros.gjn.s.l.@hotmail.com,+34 984597477,2022-12-30,Válido,Válido,Válido
2209,Fabiola Barrena Ropero,False,Consumidor Final,J38282626,Bizkaia,fabiola.barrena.rope@outlook.es,,2020-12-15,Válido,Válido,Revisar
2065,Grupo Serra S.Coop.,True,Taller/Pequeña Empresa,A54835989,Madrid,grupo.serra.s.coop.@hotmail.com,,2024-06-05,Válido,Válido,Revisar
3156,Finanzas Amr S.Coop.,True,Distribuidor Mediano,E942586,Zaragoza,finanzas.amr.s.coop.@empresa.es,+34846 035 316,2020-11-06,Revisar,Válido,Válido
2062,Restauración Hyvh S.Coop.,True,Taller/Pequeña Empresa,D62732189,Barcelona,restauración.hyvh.s.@hotmail.com,+34843 998 199,2024-09-15,Válido,Válido,Válido
3616,Hermanos Valero S.Coop.,True,Taller/Pequeña Empresa,R73768965,Murcia,hermanos.valero.s.co@gmail.com,+34922 55 90 62,2024-12-24,Válido,Válido,Válido
2167,Hotel Montero S.A.,True,Taller/Pequeña Empresa,A14841900,Madrid,hotel.montero.s.a.@outlook.es,+34873739900,2025-10-19,Válido,Válido,Válido
2492,Familia Antón S.Com.,True,Distribuidor Mediano,K55833023,Madrid,familia.antón.s.com.@hotmail.com,+34924 873 393,2020-09-16,Válido,Válido,Válido
3938,Águeda Del Acosta,False,Consumidor Final,E89781530,Zaragoza,águeda.del.acosta@empresa.es,+34724231820,2024-11-08,Válido,Válido,Válido
3991,Adán Del Llamas,False,Consumidor Final,R847873,Murcia,adán.del.llamas@empresa.es,+34 986 49 51 65,2023-03-21,Revisar,Válido,Válido
1884,Chacón & Asociados S.A.,True,Taller/Pequeña Empresa,Q24795927,Madrid,chacón.&.asociados.s@empresa.es,+34841 447 315,2024-07-26,Válido,Válido,Válido
1143,Parra Y Vilalta S.L.,True,Taller/Pequeña Empresa,G34194479,Madrid,parra.y.vilalta.s.l.@outlook.es,+34 847029702,2020-11-19,Válido,Válido,Válido
4567,Inversiones Ibérica S.A.,True,Taller/Pequeña Empresa,Q76473852,Madrid,inversiones.ibérica.@hotmail.com,+34824 654 308,2024-05-12,Válido,Válido,Válido
1850,Pagès Y Castilla S.L.,True,Distribuidor Mediano,F61628861,Málaga,pagès.y.castilla.s.l@outlook.es,+34825 568 182,2020-08-19,Válido,Válido,Válido
3782,Nereida Carpio Recio,False,Consumidor Final,P27466246,Zaragoza,nereida.carpio.recio@gmail.com,+34 875832648,2023-12-25,Válido,Válido,Válido
1717,Ainoa Antón-Chamorro,False,Consumidor Final,L89593852,Murcia,ainoa.antón-chamorro@empresa.es,+34 846599996,2026-02-18,Válido,Válido,Válido
4446,Ramón Roselló-Peiró,False,Consumidor Final,H35482497,Madrid,ramón.roselló-peiró@outlook.es,,2022-11-24,Válido,Válido,Revisar
3502,Comercial Globales S.A.T.,True,Taller/Pequeña Empresa,W41724268,Barcelona,comercial.globales.s@outlook.es,+34 878446060,2025-04-18,Válido,Válido,Válido
1264,Jaime Mendez,False,Consumidor Final,S28972822,Madrid,jaime.mendez@outlook.es,+34 975 411 249,2020-09-23,Válido,Válido,Válido
1075,Vera Y Asociados S.L.L.,True,Taller/Pequeña Empresa,V45507920,Castellón,vera.y.asociados.s.l@outlook.es,,2022-02-14,Válido,Válido,Revisar
3492,Soluciones Sanmiguel Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,B33336119,Zaragoza,soluciones.sanmiguel@empresa.es,+34 981451048,2022-02-10,Válido,Válido,Válido
1395,Luna Moles,False,Consumidor Final,N23898777,Bilbao,luna.moles@outlook.es,+34 979 448 906,2021-01-24,Válido,Válido,Válido
4080,Sastre Y Aguirre S.A.,True,Taller/Pequeña Empresa,U58149856,Murcia,sastre.y.aguirre.s.aoutlook.es,+34 807715378,2024-04-10,Válido,Revisar,Válido
3224,Fábrica Chu S.A.,True,Fabricante Grande,W77134583,Alicante,fábrica.chu.s.a.@outlook.es,+34 827 54 61 75,2025-01-08,Válido,Válido,Válido
4394,Clementina Leyre Correa Pagès,False,Consumidor Final,B80445740,Málaga,clementina.leyre.cor@gmail.com,+34842 894 043,2023-11-02,Válido,Válido,Válido
1396,Amor Garriga Izquierdo,False,Consumidor Final,E70779921,Zaragoza,amor.garriga.izquier@outlook.es,+34 977175455,2023-09-20,Válido,Válido,Válido
2365,Nogueira Y Abella S.Coop.,True,Distribuidor Mediano,A75829144,Murcia,nogueira.y.abella.s.@gmail.com,+34861 46 44 93,2024-02-11,Válido,Válido,Válido
4023,Comercializadora Española S.L.,True,Taller/Pequeña Empresa,V24309903,Alicante,comercializadora.esp@gmail.com,+34 980 50 92 72,2020-10-14,Válido,Válido,Válido
2903,Distribuciones Gusc S.L.N.E,True,Fabricante Grande,Q54897404,Murcia,distribuciones.gusc.@outlook.es,,2023-09-26,Válido,Válido,Revisar
1595,Finanzas Amorós S.A.U,True,Taller/Pequeña Empresa,R30689702,Bilbao,finanzas.amorós.s.a.@outlook.es,+34902 77 86 60,2021-08-29,Válido,Válido,Válido
3109,Eloy De Belmonte,False,Consumidor Final,H60408631,Murcia,eloy.de.belmonte@empresa.es,+34874 768 367,2022-07-22,Válido,Válido,Válido
2296,Instalaciones Sosa S.L.N.E,True,Distribuidor Mediano,Q13412336,Valencia,instalaciones.sosa.s@outlook.es,+34848 303 911,2024-12-09,Válido,Válido,Válido
2821,Compañía Cifuentes & Asociados S.Coop.,True,Distribuidor Mediano,N79399893,Barcelona,compañía.cifuentes.&@gmail.com,+34 902 772 690,2021-09-11,Válido,Válido,Válido
1872,Seve Priego Aguilera S.L.N.E,True,Taller/Pequeña Empresa,V48299416,Castellón,seve.priego.aguilera@empresa.es,+34 877844446,2024-05-14,Válido,Válido,Válido
4140,Familia Noguera S.Coop.,True,Taller/Pequeña Empresa,H54796874,Málaga,familia.noguera.s.co@hotmail.com,+34 982 95 91 53,2021-04-24,Válido,Válido,Válido
4528,Familia Robles S.L.L. S.L.,True,Taller/Pequeña Empresa,P70271621,Murcia,familia.robles.s.l.l@outlook.es,+34803 53 08 86,2023-06-07,Válido,Válido,Válido
3326,Jose Francisco De Querol,False,Consumidor Final,V86396187,Zaragoza,jose.francisco.de.qu@empresa.es,+34877159229,2021-02-24,Válido,Válido,Válido
2548,Familia Alcolea S.A.,True,Fabricante Grande,K92240163,Murcia,familia.alcolea.s.a.@gmail.com,+34 984 677 823,2025-07-11,Válido,Válido,Válido
1036,Soluciones Del Mediterráneo S.L.,True,Taller/Pequeña Empresa,H99913412,Zaragoza,soluciones.del.medit@empresa.es,+34849994680,2022-03-31,Válido,Válido,Válido
3710,Vilalta Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,N99552332,Madrid,vilalta.y.asociados.@hotmail.com,+34 900134019,2025-10-28,Válido,Válido,Válido
4056,Ibañez Y Asociados S.L.,True,Taller/Pequeña Empresa,G86671900,Málaga,ibañez.y.asociados.s@outlook.es,+34807507077,2022-08-27,Válido,Válido,Válido
3143,Comercializadora Del Noroeste S.A.,True,Taller/Pequeña Empresa,P73125920,Madrid,comercializadora.del@outlook.es,,2025-06-11,Válido,Válido,Revisar
4093,Clementina Pinto Cervera,False,Consumidor Final,J51568151,Murcia,clementina.pinto.cer@gmail.com,+34911231154,2021-02-15,Válido,Válido,Válido
1977,Hermanos Santana S.Com.,True,Distribuidor Mediano,D19034683,Sevilla,hermanos.santana.s.c@hotmail.com,+34962 89 41 34,2023-05-02,Válido,Válido,Válido
2571,Río Y Benavente S.Com.,True,Distribuidor Mediano,G81780879,Málaga,río.y.benavente.s.co@hotmail.com,+34803 66 66 41,2020-12-03,Válido,Válido,Válido
2122,Rafaela Vives Jódar,False,Consumidor Final,V45236547,Valencia,rafaela.vives.jódar@gmail.com,+34815608213,2026-02-07,Válido,Válido,Válido
3786,Amado Chacón,False,Consumidor Final,S22483511,Barcelona,amado.chacón@outlook.es,+34947564771,2025-04-04,Válido,Válido,Válido
3239,Hnos Goicoechea S.Coop.,True,Distribuidor Mediano,A70752790,Alicante,hnos.goicoechea.s.co@hotmail.com,+34 848 77 77 11,2025-07-20,Válido,Válido,Válido
3967,Murillo Y Asociados S.Com.,True,Taller/Pequeña Empresa,U86511741,Barcelona,murillo.y.asociados.@empresa.es,+34844 394 026,2025-01-19,Válido,Válido,Válido
3504,Checa Y Asociados S.A.,True,Distribuidor Mediano,R17909548,Barcelona,checa.y.asociados.s.@gmail.com,+34 982537006,2025-06-14,Válido,Válido,Válido
2892,Leticia Nicolau Ocaña,False,Consumidor Final,S16121285,Castellón,leticia.nicolau.ocañgmail.com,+34 882 26 19 03,2025-04-11,Válido,Revisar,Válido
1675,Octavia Casado Chaves,False,Consumidor Final,U33055043,Barcelona,octavia.casado.chave@gmail.com,+34886639855,2024-02-24,Válido,Válido,Válido
3808,Consultoría Ibérica S.Coop.,True,Taller/Pequeña Empresa,P28972893,Castellón,consultoría.ibérica.@hotmail.com,+34928 612 578,2024-02-05,Válido,Válido,Válido
1728,Consultoría Cerezo Y Asociados S.L.,True,Distribuidor Mediano,P583978,Barcelona,consultoría.cerezo.y@hotmail.com,+34 975771183,2024-08-07,Revisar,Válido,Válido
1412,Fito Bernat Coll,False,Consumidor Final,G23948820,Alicante,fito.bernat.coll@gmail.com,+34807 461 872,2021-08-08,Válido,Válido,Válido
2516,Oriana Duarte Camacho S.A.,True,Taller/Pequeña Empresa,H34967191,Bilbao,oriana.duarte.camach@hotmail.com,+34 807 20 41 81,2021-11-06,Válido,Válido,Válido
2649,Jaime Calvet Alfaro S.A.,True,Taller/Pequeña Empresa,A56030008,Barcelona,jaime.calvet.alfaro.@outlook.es,+34837852211,2022-08-13,Válido,Válido,Válido
1825,Montserrat Jiménez Fábregas,False,Consumidor Final,L248940,Castellón,montserrat.jiménez.f@hotmail.com,+34 971 35 43 96,2021-05-23,Revisar,Válido,Válido
